w_bigram,freq
тхылъ тедзапIэ,4
КIэрэф Мурат,4
дохутыр нэхъыщхьэм,4
кIуэцI политикэмкIэ,4
тхыдэмрэ щэнхабзэмрэ,4
мыхьэнэшхуэ иIащ,4
куэд мэхъу,4
нэхъыфIу къалъытащ,4
унафэщIу щытащ,4
хуэдэ Iуэху,4
псом къыщацIыху,4
Темыркъан Борис,4
къыщыщIэж псы,4
Татьянэ жиIащ,4
пыщIа Iуэхухэм,4
КъБР-м егъэджэныгъэмкIэ,4
къэрал университетыр,4
жылагъуэ лэжьакIуэхэр,4
къухьэпIэ лъэныкъуэмкIэ,4
къэрал IуэхущIапIэм,4
щIалэхэмрэ хъыджэбзхэмрэ,4
фIэщыгъэм щIэт,4
Къыхэзгъэщыну сыхуейт,4
Пащты Борис,4
гъэм сом,4
сабий зеиншэхэмрэ,4
зым адрейм,4
япэ адыгэ,4
лэжьыгъэм жыджэру,4
фокIадэ мазэм,4
ныбжь елъытауэ,4
КъБР-м ЕгъэджэныгъэмкIэ,4
Iуэху зехьэкIэм,4
къагъэсэбэп Iэмалхэм,4
зэрыгухьэрэ илъэс,4
лъэпкъ цIыкIухэм,4
Адыгэ ныпым,4
министр Сыжажэ,4
сабий школ,4
абы хохьэ,4
ТекIуэныгъэр илъэс,4
щIыпIэм къыщалъхуа,4
ахъшэ саугъэтхэр,4
операцэ хэхам,4
Тхьэм жиIэ,4
Атэбий Игорь,4
2030 гъэ,4
Тхылъ Плъыжьым,4
наркотикхэкIхэмрэ акъылыр,4
къэралым футболымкIэ,4
гупым хэтащ,4
Лъэпкъ проектхэр,4
зэрахъумам папщIэ,4
Iуэхум жыджэру,4
фIэщыгъэр зиIэ,4
гулъытэ щхьэхуэ,4
нэхъ куу,4
бжыгъэр зэхуэдэ,4
ТекIуэныгъэ Иным,4
жыг хадэр,4
Вагъуэ Плъыжь,4
Кабардино-Балкарская правда,4
къуэдзэ Жанатаев,4
Къуэшырокъуэ Залым,4
Щхьэгъэпсо Сэфарбий,4
къуажэм къыщалъхуащ,4
илъэс 400,4
Мыхьэнэшхуэ иIэщ,4
дерс зэIухахэр,4
11-нэ классхэм,4
щIэныгъэ гуэдзэ,4
мыхьэнэшхуэ зэраIэр,4
1923 гъэм,4
зэриухрэ илъэси,4
губгъуэ лэжьыгъэхэр,4
жиIащ къэпсэлъам,4
республикэм щылажьэ,4
Илъэс куэд,4
Къулъкъужын Ищхъэрэ,4
быдэу япыщIауэ,4
фIэщ хъуркъым,4
Адыгэ фащэ,4
Шэджэм ЕтIуанэ,4
Шэрэдж Ищхъэрэ,4
щIыналъэ Iыхьэм,4
еджапIэм щIэс,4
ЕтIуанэ хъуащ,4
1973 гъэм,4
гъэм Москва,4
Кавказ биосферэ,4
Вагъуэ цIыкIу,4
сабий-ныбжьыщIэ спорт,4
зэпеуэм хэта,4
Футбол Зэгухьэныгъэм,4
Бажэ Амир,4
гъэм къыщалъхуащ,4
хуэдэ Iуэхуми,4
нэхъыфI дыдэхэм,4
къуажэм ЩэнхабзэмкIэ,4
фIэкIа нэгъуэщI,4
Пэжыр жысIэнщи,4
аращ зэреджэр,4
теухуа лэжьыгъэр,4
палатэм хэт,4
автомобиль гъуэгухэр,4
доллар мелуан,4
гъащIэ кIыхь,4
Къэбэрдей-Балъкъэрым Гуманитар,4
дахэ куэд,4
гъунэгъу лъэпкъхэм,4
нэхъ дахэ,4
Къалмыкъ Жылэбий,4
Кравцов Сергей,4
гулъытэ хэIэтыкIа,4
нэхъыщхьэу щыта,4
нэIэ щIэт,4
сыткIи зыхуей,4
апхуэдэ лэжьыгъэхэр,4
Вагъуэбэр гъавэм,4
1974 гъэм,4
КIэрашэ Тембот,4
Ещанэ увыпIэр,4
фIэкIа умыщIэну,4
ещанэ хъуащ,4
гуапэкIэ захуигъэзащ,4
мылъку-техникэ лъабжьэр,4
жыг щхьэкIэм,4
Северного Кавказа,4
Адыгэ макъым,4
егъэджэныгъэ IуэхущIапIэхэм,4
уэрэджыIакIуэ цIэрыIуэ,4
зэреджэу щытар,3
щиIэ щIыналъэ,3
нэгу щIэкIащ,3
Натуралист ныбжьыщIэхэм,3
Iуэхум хэта,3
щIыуэпсыр фIыуэ,3
апхуэдэу жаIэ,3
зэхъуэкIыныгъэхэр халъхьащ,3
ухуэныгъэ лэжьыгъэхэр,3
75-рэ зэрырикъум,3
илъэс ныкъуэ,3
КъБР-м Къэрал,3
Къудей Алим,3
Мудрэн Беслъэн,3
генеральнэ директор,3
Мэрзей Аслъэнбэч,3
зауэ Iуэху,3
КIэрашэ Аксанэ,3
экстремизмэмрэ терроризмэмрэ,3
зэпеуэм хэтащ,3
сыт жыпIэмэ,3
Iулъхьэм пэщIэтынымкIэ,3
фIыуэ къыщацIыху,3
IэщIагъэлI ныбжьыщIэхэр,3
Сабий тхылъым,3
къыр дзакIэ,3
аращ жаIэр,3
хъумэным икIи,3
хуабжьу ягу,3
Iуэху гуэр,3
зылъагъу ныбжьыщIэхэм,3
джэгукIэр хуабжьу,3
къэрал къулыкъущIапIэм,3
тхьэмадэ Мэкъушэ,3
къызыхуэтыншэу зэгъэпэщыжыным,3
УнащIэ Джем,3
Ищхъэрэ институтым,3
метр пщыкIузым,3
Iэхъуэбэч Щамил,3
адэ Абдулыхь,3
автомобиль гъуэгу,3
щIалэ цIыкIухэм,3
щекIуэкIыну дунейпсо,3
нэхъ лъагэу,3
медалхэр зыIэрагъэхьащ,3
къикIа спортсмен,3
Совет зэманым,3
Нептун щIыIэ,3
Кавказ псом,3
абы игу,3
ЩIалэгъуалэмрэ студентхэмрэ,3
Къэбэрдей-Балъкъэрым икIахэм,3
Котляровхэ Мариерэ,3
ягу дыхьащ,3
ехъулIэныгъэ иIэу,3
пIалъэ гуэркIэ,3
лъэпкъ газетым,3
Къалмыкъ Юрэ,3
псы хъурейм,3
Бах Томас,3
зэрыхуаунэтI лэжьыгъэр,3
художественнэ школым,3
нэхъ тыншщ,3
Къущхьэ Каринэ,3
Iуэхур тэмэму,3
атIэ абы,3
Илъэс куэдкIэ,3
пащхьэ щиIэ,3
Псэ жыгым,3
технологие лъагэхэр,3
Бэрзэдж Убых,3
Советская молодёжь,3
унафэм щIэт,3
Бгъэжьнокъуэ Барэсбий,3
IэщIагъэм зэрыхуаунэтI,3
икIи зэпеуэм,3
Курыт еджапIэр,3
иджырей тхыдэмкIэ,3
Гъэрэ щIырэ,3
Луганск цIыхубэ,3
гуащIэ хелъхьэ,3
зиIэ спортым,3
1938 гъэм,3
100 зэрырикъур,3
Шарифов Шариф,3
жыг лIэужьыгъуэхэр,3
18-нэ Iыхьэм,3
I99I гъэм,3
хозяйствэмкIэ министр,3
муслъымэн диным,3
НэщIэпыджэ Замирэщ,3
Шыхъуэ Борис,3
цIыху 500-м,3
щытыкIэм теухуауэ,3
финал ныкъуэм,3
щыпсэу цIыху,3
щIырэ щызэхэкI,3
цIыхубэ республикэхэм,3
202I гъэм,3
унагъуэ хуэмыщIахэм,3
Дзэм къулыкъу,3
къэс абы,3
пщы уэлийм,3
генерал Эммануэль,3
дэт лицей,3
къуэш нэхъыжь,3
зэпеуэ зэмылIэужьыгъуэхэм,3
Сыжажэ Валерэ,3
ЩIыуэпсыр фIыуэ,3
пщы уэлийр,3
Дзэ Плъыжьыр,3
Адыгэ университетым,3
джабэ нэкIухэм,3
биосферэ мэзкъуэдым,3
топыр къызыIэрыхьа,3
Iуэхугъуэхэм ящыщщ,3
ущыпсэуну тынш,3
гуэрым деж,3
зегъэужьынымкIэ фондым,3
Iэтащхьэ Ахъуэхъу,3
Рустам жиIащ,3
теухуа Iуэхухэр,3
щытыкIэ хьэлъэм,3
щыщыIэ щытыкIэм,3
1965 гъэм,3
зэхьэзэхуэ инхэм,3
Хьэмыз Руслан,3
КъБКъУ-м щIэгъэтIысхьэнымрэ,3
200-м нэблагъэ,3
Пётр Езанэм,3
дыщэ медаль,3
домбеякъ медалхэр,3
Анзор абы,3
инвестицэ проект,3
IуэхущIапIэ псоми,3
лэжьыгъэр къызэгъэпэщынымкIэ,3
Iэнэ хъурейр,3
дунейм теткъым,3
Урысей ФССП-м,3
узыфэр зыпкърытхэу,3
хъумэнымрэ зегъэужьынымкIэ,3
Кавказ зауэр,3
Адыгэшыр хъумэнымрэ,3
псы хущхъуэ,3
мобилизацэм ипкъ,3
дэт Лъэпкъ,3
Джэш Вячеслав,3
медалхэр къыщахьащ,3
санитар-эпидемиологие щытыкIэм,3
зэрыпэщIэт вакцинэр,3
Махуэ гуэрым,3
Бауаев Ахъмэт,3
хьэрып къэралхэм,3
Iэмалхэр къагъэсэбэпу,3
япэ еджэгъуэу,3
фейдэ нэхъыбэ,3
Мариерэ Викторрэ,3
щхьэкIэ апхуэдэу,3
Республикэм щыщ,3
гъэмахуэ Олимп,3
сабий мин,3
хабзэгъэув IэнатIэм,3
къалэ кIуэцIым,3
Урыс-Кавказ зауэр,3
хьэрычэтыщIэ мащIэмрэ,3
щIыналъэ сымаджэщ,3
тыншыпIэ псори,3
зэуа топым,3
къэхутэныгъэ лэжьыгъэхэр,3
ебгъэрыкIуэныгъэ лъэщхэмкIэ,3
урысейпсо цIыхубз,3
дыдэм деж,3
Президентым Федеральнэ,3
Вагъуэбэр щIым,3
Мэкъумэш IуэхухэмкIэ,3
Шаваевэ Разият,3
Сабийхэмрэ ныбжьыщIэхэмрэ,3
зауэр зэриухрэ,3
трагъэкIуэдащ сом,3
цIыху куэдым,3
еджапIэхэм ящыщ,3
Бэракъ Плъыжь,3
мывэ скъар,3
нэхъ быдэ,3
Iэтащхьэ Къандэхъу,3
Олимп Джэгухэми,3
Парламентым ЛэжьыгъэмкIэ,3
хыхьэ субъектхэм,3
зегъэужьыным хуэунэтIа,3
иту сом,3
Мариерэ Акименкэ,3
лъэпкъым къыхэкIа,3
Къул Амир,3
Акименкэ Михаилрэ,3
хуэгъэза лэжьыгъэр,3
пIалъэ кIыхькIэ,3
дежкIи щэхукъым,3
псы фIейр,3
дунейпсо зауэм,3
лъэхъэнэ жыжьэм,3
футбол клубым,3
Къэбэрдей-Балъкъэрым мафIэсым,3
1975 гъэм,3
япэ игъэщыпхъэ,3
фIэкIыпIэ имыIэу,3
хэхъуэр сом,3
ТекIушэ Артур,3
хэхъуэ зэпытщ,3
цIыхур ирипсэун,3
медицинэ страхованэмкIэ,3
жиIащ Урысейм,3
Пасэ зэманым,3
икIи фIагъ,3
1908 гъэм,3
хъума хъун,3
щIыпIэм щыпсэухэм,3
къриубыдэу цIыху,3
Вэрокъуэ Владимир,3
лъэпкъ газетыр,3
1825 гъэм,3
цIыхухэм фIыуэ,3
Зэрыщыту къапщтэмэ,3
ижьырабгъу лъэныкъуэмкIэ,3
щытекIуахэмрэ къыщыхэжаныкIахэмрэ,3
зэмылIэужьыгъуэ куэдым,3
сабий школым,3
къалэну къигъэуващ,3
Мэз Каринэ,3
Къэзанш Людмилэ,3
лъэпкъым щыщ,3
республикэм исхэм,3
лъэпкъым щыщу,3
щытепсэлъыхьащ республикэм,3
сабий зеиншэхэм,3
министерствэмрэ зэгъусэу,3
бюджет IэнатIэм,3
ятеухуа хъыбархэр,3
Лобжанидзе Александр,3
Ассамблее Нэхъыщхьэм,3
кIыхьагъ гъуэгуанэм,3
муниципальнэ щIыналъэхэмрэ,3
3-кIэ нэхъыбэщ,3
Мысост Екатеринэ,3
Ижь-ижьыж лъандэрэ,3
Iуэху щхьэпэр,3
УФ-м Экономикэ,3
1967 гъэм,3
цIэ къитIуа,3
КIэрэф Мурадин,3
Президентым къигъэува,3
Чайкэ Юрийрэ,3
инхэр щиIащ,3
Казбек хэтащ,3
лэжьакIуэхэм фIыщIэ,3
щIы лъабжьэм,3
цIыхубз командэм,3
къэрал экзаменхэр,3
Iуэху куэдым,3
абы хэтащ,3
щхьэхуэу къытеувыIащ,3
Куэцэ Пщымахуэ,3
Куэд щIакъым,3
щэбэт щIыхьэхум,3
1990 гъэм,3
махуэм къриубыдэу,3
Германиемрэ Тыркумрэ,3
Псыжь адрыщI,3
лIыгъэм папщIэ,3
Зэман дэкIри,3
гъэм Къэбэрдей-Балъкъэрым,3
республикэм щыщу,3
дунейпсо тхыдэм,3
зэпылъыпIэм деж,3
60-м щIигъу,3
псы цIыкIур,3
урысейпсо физкультурэ-спорт,3
проектхэр гъэзэщIэнымкIэ,3
щIалэ цIыкIу,3
операцэ хэхар,3
цIыхубз командэ,3
КъБР-м Экономикэ,3
щIыналъэ центрым,3
щиIэ напэкIуэцIым,3
абы мыхьэнэшхуэ,3
яужь дитщ,3
шынагъуэншагъэр къызэгъэпэщыным,3
щIэлъ хъугъуэфIыгъуэхэр,3
абы хэтщ,3
Солдатскэ станицэм,3
Ласицкене Мариерэ,3
тынш щIыныр,3
унафэ пыухыкIахэр,3
проценти 101,3
щIыналъэхэмрэ къалэ,3
Хьэшыр Алан,3
политикэмрэ узыншагъэр,3
псалъэ гуапэхэмкIэ,3
ещанэу зэкIэлъхьэужьу,3
гъуэгуу километр,3
теухуа Iуэхухэм,3
Джэду Iэниуар,3
къулыкъу щищIащ,3
пэщIэдзэ классхэр,3
лэжьыгъэшхуэ щокIуэкI,3
кадет классым,3
щыIэ Чайкэ,3
лъэпкъ зэгухьэныгъэм,3
Къыхэзгъэщыну сыхуейщ,3
IэщIагъэ щрагъэгъуэт,3
илъэс меларди,3
Апхуэдэуи абы,3
дэIэпыкъуныгъэхэр щыхуащIэ,3
къэрал зыбжанэм,3
нэхърэ проценти,3
псэупIэ метр,3
Коронавирус узыфэ,3
Кикоть Андрей,3
Iуэху дахэр,3
1999 гъэм,3
Осетие Ипщэм,3
Дунейпсо Арт,3
IуэхущIапIэу КъБР-м,3
къызэхуэсахэм ягу,3
Узыншагъэр хъумэн,3
класс нэхъыжьхэм,3
шэху уэздыгъэ,3
Блий Iэюб,3
афган зауэм,3
мин бжыгъэкIэ,3
щIэныгъэ зиIэ,3
щIыналъэм щыщу,3
5-м щIигъу,3
Ингуш Республикэм,3
щрагъэфIакIуэ физкультурэ,3
илъэси 3-м,3
Урысейпсо цIыхубэ,3
гуапэ куэд,3
Шыхъуэбахъуэ Мухьэмэд,3
Мэлбахъуэ Борис,3
ЗэIущIэм къыщаIэта,3
курыт щIэныгъэрэ,3
къапэщыт къалэнхэр,3
Лъэпкъ театрым,3
Ингуш щIыналъэм,3
цIэкIэ ягъэува,3
узыфэ шынагъуэм,3
Дзейтов Беслъэн,3
тынш дыдэу,3
иджыблагъэ иригъэкIуэкIа,3
зезыгъакIуэ органхэм,3
лъагъуэхутэ зэгухьэныгъэ,3
иригъэкIуэкIащ республикэм,3
Бахъсэн муниципальнэ,3
щыIэ Iэмалхэр,3
проектыр гъэзэщIэным,3
тхыдэм теухуа,3
зэпеуэм щытекIуа,3
министр Чеботарёв,3
къэрал зэмылIэужьыгъуэхэм,3
хуитыныгъэхэмкIэ уполномоченнэу,3
Наркотикхэм япэщIэтынымкIэ,3
куэд зиIэ,3
сабий куэд,3
хэту абы,3
жылагъуэ IуэхущIапIэм,3
Правительствэм хэтхэм,3
дэIэпыкъуэгъу псынщIэмкIэ,3
апхуэдэ дыдэ,3
МВД-м Налшык,3
министерствэм къызэритамкIэ,3
Къэбэрдей-Балъкъэрым икIа,3
зиIэ анэхэм,3
спорт лIэужьыгъуэр,3
зэфIэкI инхэм,3
Азычэ Светланэ,3
фIыуэ зылъагъухэр,3
КъБР-м къэрал,3
Колокольцев Владимир,3
къыхэгъэщын хуейщ,3
Адыгэ хабзэ,3
Ахъмэт Мусэбий,3
къэфакIуэ гуп,3
IуэхущIапIэ №3-м,3
ЩIалэгъуалэ IуэхухэмкIэ,3
зэIузэпэщ щIынымкIэ,3
Казбек дыгъуасэ,3
тхыдэ мыхьэнэ,3
къуэдзэ Карчаевэ,3
зэIущIэм депутатхэр,3
гъунэгъум къриубыдэу,3
Хьэшыр Светланэ,3
ирагъэкIуэкI лэжьыгъэм,3
ехьэлIауэ щыIэ,3
къэрал музейм,3
ехъуэхъуащ КъБР-м,3
япэу утыку,3
дэт 1-нэ,3
1-нэ курыт,3
щекIуэкIа дунейпсо,3
етIуанэ хъуащ,3
классхэм щIэс,3
унагъуэ дахэр,3
Кавказ лъэпкъхэм,3
Ищхъэрэ гуэлым,3
классхэм щеджэхэм,3
щIалэгъуалэр хэкупсэу,3
Адыгэ макъыр,3
дэт Музыкэ,3
Васильев Сергей,3
гулъытэ нэхъ,3
Апхуэдэ Iуэху,3
адыгэ унагъуэ,3
уэгум хаутIыпщхьэ,3
Шэджэм аузым,3
Iэтащхьэ КъумпIыл,3
экологие щIэныгъэ,3
Хэку зауэ,3
Псыгуэнсу къуажэм,3
махуэшхуэм ирихьэлIэу,3
мыхьэнэшхуэ зиIэщ,3
ЦIыхухэм экологие,3
къыщытхьа ТекIуэныгъэр,3
Полк уахътыншэм,3
классхэм щIэсхэм,3
юбилей медалхэр,3
щIэныгъэ егъэгъуэтыным,3
зауэ орденым,3
нэгу зрагъэужьащ,3
деж къыщыщIэдзауэ,3
унафэщI ДзыхьмыщI,3
Iуэхум фIыуэ,3
гъэхэм къриубыдэу,3
псы зрикIуэ,3
мазэм къриубыдэу,3
2015 гъэ,3
футбол джэгупIэ,3
Меняйлэ Сергей,3
цIыхубэ коммуникацэхэмкIэ,3
дзэ округым,3
областым хыхьэ,3
кIэлъыплъынымкIэ федеральнэ,3
терроризмэмрэ экстремизмэмрэ,3
къулыкъу щащIэну,3
агропромышленнэ комплексым,3
Алание Республикэм,3
абыхэм ящыщщ,3
мини 2-м,3
Ищхъэрэ флотым,3
1956 гъэм,3
МафIэсым пэщIэтынымкIэ,3
КъБР-м щыIэмрэ,3
къэрал университетымрэ,3
хабзэхэм тету,3
Iуэху щхьэпэхэр,3
2019 гъэр,3
щыщ спортсмен,3
унафэщI полицэм,3
Адыгэ къэрал,3
цIыхубэ художник,3
2025 гъэхэм,3
Къаныкъуэ Жаннэ,3
гъэм щIыналъэм,3
щыщ цIыху,3
теухуауэ зэIущIэм,3
ЦIыхубэ зэкъуэтыныгъэм,3
цIыху 50-м,3
Советская молодежь,3
Еленэ жиIащ,3
щиIэ фIыщIэм,3
теухуа унафэм,3
бгы лыжэ,3
ПщIэ зыхуэсщI,3
Пенсэ фондым,3
Ныбжьэгъу лъапIэхэ,3
нэхъыщхьэхэм ящыщ,3
Къанкъул Ислъам,3
хуэсщIыну сыхуейщ,3
палатэм хэтхэм,3
Шортэн Аскэрбий,3
Хьэмырзэ Ахьмэдрэ,3
Пасэрей Мысырым,3
Гулэжын Беслъэн,3
Ахьмэдрэ КIэхумахуэ,3
Адыгэ академием,3
зиIэ Iуэхущ,3
кIэзонэ IуэхущIапIэм,3
унафэщI Надежин,3
КъБР-м финансхэмкIэ,3
еджапIэ нэхъыщхьэ,3
федеральнэ законым,3
щыIэ щытыкIэр,3
фIыщIэм папщIэ,3
унафэщIхэм фIыщIэ,3
зыгъэзащIэ Къумыкъу,3
сэбэп зыхэлъхэм,3
экономикэ щIэныгъэхэм,3
Iуэху бгъэдыхьэкIэр,3
дыгъуасэ иригъэкIуэкIащ,3
Осетие Ипщэ,3
кIуэгъуэ ныбжьым,3
Тулэ областым,3
Матвиенкэ Валентинэ,3
къэрал дэIэпыкъуныгъэ,3
хыхьэ къэралхэм,3
телъ асфальт,3
КIуэкIуэ Джэмалдин,3
Хэкур фIыуэ,3
Сабий садым,3
къызэрыдгурыIуэ хъунур,3
асфальт пIащIэр,3
IэщIагъэлIхэм зэрыжаIэмкIэ,3
гъуэгу хуэIухуэщIэхэмкIэ,3
щIы IуэхухэмкIэ,3
Берд Хьэзрэталий,3
IыхьитIу зэхэтщ,3
лъэс лъагъуэр,3
ГъуэгуфI шынагъуэншэхэр,3
Гъуэгуухуэхэм зэрыжаIэмкIэ,3
псы пщтыр,3
Къэбэрдей-Балъкъэр къудамэм,3
къалэм Лышх,3
1970 гъэм,3
Афган зауэм,3
зэIузэпэщ щIын,3
дэнэ щIыпIи,3
Ингуш республикэхэм,3
Шэджэм псыкъелъэхэр,3
Республикэм щэнхабзэмкIэ,3
къулыкъу щызыщIэ,3
115-нэ шуудзэм,3
пэхуэщIэм ипкъ,3
Нал цIыкIу,3
нобэр къыздэсми,3
Хьэцей Тимур,3
Яшин Лев,3
псы лъабжьэм,3
бжыгъэр мин,3
къалэ щекIуэкIащ,3
Iуэхум мыхьэнэшхуэ,3
ЗэIущIэм щыхэплъащ,3
нэгъуэщI Iуэху,3
ирагъэкIуэкIа лэжьыгъэм,3
Iуэху пыухыкIахэр,3
министр Бэлэтокъуэ,3
мазибгъум къриубыдэу,3
узыншагъэр егъэфIэкIуэным,3
IэнатIэ псоми,3
Сирием щыщ,3
иужьрей илъэсищым,3
Европэм щыпсэу,3
пIалъэкIэ зыгъэзащIэр,3
техъуэ тхылъхэр,3
мылъкум щыщу,3
Лэжьыгъэмрэ социальнэ,3
проценти 104,3
футболист ныбжьыщIэхэм,3
икъукIэ мыхьэнэшхуэ,3
федеральнэ центрым,3
абы лъандэрэ,3
дин IуэхущIапIэхэм,3
къэрал кIэзонэ,3
щIэупщIэ зиIэ,3
зэрыхъуам къыхэкIыу,3
къэси хуэдэу,3
Мис аращ,3
щIалэгъуалэ хасэм,3
Къэзанокъуэ Жэбагъы,3
иригъэкIуэкIащ КъБР-м,3
хабзэхъумэ IэнатIэхэмрэ,3
Курп лъагапIэхэм,3
Урысей ФСИН-м,3
Нэхей Аслъэн,3
Ищхъэрэм щыпсэу,3
Сирием щыпсэу,3
хамэ къэралхэмрэ,3
гъэзэщIакIуэ комитетым,3
епхауэ лажьэ,3
иужьрей илъэситхум,3
КъБР-м Гуманитар,3
къэрал ныпым,3
лъапэм деж,3
финанс IуэхухэмкIэ,3
жылагъуэ шынагъуэншагъэмкIэ,3
доллар мелуани,3
пщIэрэ щIыхьрэ,3
макъамэ гъуазджэм,3
гукIи псэкIи,3
Тату Къазбэч,3
Къардэн Хьэсэн,3
макъамэ Iэмэпсымэхэм,3
щхьэкIэ нэхъ,3
ехъуэхъуащ икIи,3
Къэбэрдей-Балъкъэр Республикэмрэ,3
КъБР-м граждан,3
хуит зыщI,3
щэнхабзэмрэ спортымкIэ,3
Нэхущ Заурбий,3
Адыгэ литературэм,3
гъунэгъу щIыналъэхэм,3
хуей хъунущ,3
жиIащ Мартин,3
ЩоджэнцIыкIу Мурат,3
зыр зым,3
щыщ адыгэ,3
зэхуаку къыдэхъуэ,3
академическэ къэфакIуэ,3
инфраструктурэмрэ бжыгъэхэр,3
гъащIэ псор,3
Гъэсашэ Наталье,3
бжьыхьэ-щIымахуэ лъэхъэнэм,3
къэхьыным теухуауэ,3
щIыналъэхэм къикIа,3
зауэшхуэм хэта,3
къыбгъэдэкI щIыхь,3
декоративно-прикладной гъуазджэмкIэ,3
200-м щIигъум,3
спорт лIэужьыгъуэхэм,3
Вечче Карлэ,3
хэтащ къэрал,3
зэхьэзэхуэм хэтащ,3
Урысейм ХудожествэхэмкIэ,3
Адыгэ нарт,3
ХудожествэхэмкIэ академием,3
медалыр къыхуагъэфэщащ,3
кIэухи иIэкъым,3
сурэтхэм къатещ,3
увыпIэр къахьащ,3
Сурэт щIыным,3
Джэданэ Залым,3
щIэныгъэмкIэ щIыхь,3
къагъэсэбэпу щыта,3
медицинэ къэхутакIуэ,3
Тхьэм уигъэпсэу,3
щIэныгъэм щыхагъахъуэ,3
республикэм законхэр,3
апхуэдэ пщIэ,3
щIыналъэ IуэхущIапIэм,3
Акименкэ Михаили,3
хэлъын хуей,3
шэч къытетхьэркъым,3
Илъэс зэхуэмыдэхэм,3
цIэкIэ утыку,3
псынщIэмкIэ дунейпсо,3
лъагапIэм щхьэпрылъынымкIэ,3
Ростов щIыналъэм,3
фIыщIэхэм папщIэ,3
Жэман Iэминэ,3
къатещ нэщхъеягъэм,3
еханэ зэхыхьэгъуэм,3
Iуэху псори,3
щыIэ адыгэ,3
Налшык шыгъэжапIэм,3
гуащIэ хэзылъхьа,3
лъынтхуэ узыфэхэм,3
Темыркъан Юрэ,3
Сэкрэк Заур,3
Темрезов Рашид,3
щIалэгъуалэ зэхыхьэм,3
цIыху миным,3
щIэныгъэлI ныбжьыщIэхэм,3
Iуэху нэхъыщхьэхэм,3
хэгъэрейхэм ящыщ,3
лъэныкъуэ куэдкIэ,3
иуха иужькIэ,3
Лыхь Аслъэн,3
цIэкIэ щыIэ,3
Лэскэн Ипщэ,3
ахэр псори,3
1976 гъэм,3
махуэхэм щекIуэкIащ,3
футболист нэхъыфI,3
УФ-м ЮстицэмкIэ,3
гупым япэ,3
япэ иту,3
технологие пэрытхэр,3
гъэ еджэгъуэр,3
къызыхуэтыншэу зэрагъэпэщыжащ,3
ДжэгупIэ губгъуэм,3
сыхьэтым километр,3
сабийхэмрэ ныбжьыщIэхэмрэ,3
Гъубж Вячеслав,3
адыгэ къуажэхэм,3
Iуэху еплъыкIэм,3
Ислъам университетым,3
епха лэжьыгъэхэр,3
гуфIэгъуэ зэхыхьэм,3
федеральнэ университетым,3
хуитыныгъэхэр хъумэным,3
Бахъуэ Аслъэн,3
Ахъуэбэч Андзор,3
щыпсэу лъэпкъ,3
икIи нэхъ,3
километр зэбгъузэнатIэ,3
зиIэ къуажэшхуэр,3
нэхъ инщ,3
Лъэпкъ зэхущытыкIэхэмкIэ,3
Къалэ теплъэ,3
зиIэ IэщIагъэлIхэр,3
дунейм щекIуэкI,3
1960 гъэм,3
ехьэлIа Iуэхугъуэ,3
щхьэкIэ къэмынэу,3
утыку кърахьащ,3
гъэзэщIа хъуащ,3
гъэзэщIакIуэ органхэм,3
псы фIей,3
Ажэжьбэкъу бгыжь,3
Тут Заур,3
адыгэ щэнхабзэм,3
гъэм ирагъэкIуэкIа,3
Апхуэдэхэм деж,3
унафэм тету,3
лъэпкъ хабзэмрэ,3
Псыущхъуэ Инрэ,3
дэт сабий,3
къэрал псоми,3
щIыхь тхылъыр,3
фIыщIэ тхылъхэмрэ,3
лъабжьэ быдэ,3
Псыущхъуэ ЦIыкIурэ,3
КъБКъУ-м ДизайнымкIэ,3
куэду зэтет,3
абы жиIащ,3
хъууэ арат,3
Тхылъыр фIыуэ,3
уэздыгъэ пкъохэр,3
Федерацэм дзюдомкIэ,3
Къанокъуэ Руслан,3
абы щыхьэт,3
яухуауэ щытащ,3
теплъэ иIэу,3
папщIэ зыхуеину,3
музейм щахъумэ,3
нэхъыщхьэ Красножан,3
мин бжыгъэхэр,3
Пасэрей Алыджым,3
жеIэ абы,3
хуэдэ дыдэу,3
пщIэшхуэ зиIэ,3
КIыщ Мухьэдин,3
жиIащ КъБКъУ-м,3
тренер нэхъыщхьэр,3
Нэхущ Чэрим,3
IуэхухэмкIэ органхэм,3
япэ гупым,3
спорт лIэужьыгъуэмкIэ,3
Къэхъун къуажэ,3
IуэхущIапIэ зэмылIэужьыгъуэхэм,3
зыпэрыт IэнатIэм,3
Азие Курытым,3
Iэдакъэ къыщIэкIахэм,3
щхьэ IуэхукIэ,3
Дунейпсо кооперацэмрэ,3
Къэхъун дэт,3
Аруан район,3
гъуэгу-транспорт къэхъукъащIэхэм,3
Токио щекIуэкIыну,3
зэман куэд,3
артист ныбжьыщIэхэм,3
дэкIа иужькIэ,3
сигу ирохь,3
Саенкэ Татьянэ,3
Къэшэж Иннэ,3
дэт 2-нэ,3
абы жэуап,3
нэхъ жыжьэ,3
Мусуковым жиIащ,3
ЕтIуанэ увыпIэр,3
нэхъыфIхэм ящыщ,3
тыгъэ хуищIащ,3
Къэзан Заур,3
Ищхъэрэ дэт,3
хъыбар къызэрыдигъэщIамкIэ,3
адэ къуэш,3
ТIымыжь Хьэсэн,3
щIыхуэ псори,3
иджырей дунейм,3
доллар мелард,3
